hotelid,hotelname,hotelstars,lat,lon,address
610,Can Simó Alcudia,4.0,39.8522719,3.1219614,"Carrer de Sant Jaume, 1, 07400 Alcúdia, Illes Balears, Spain"
611,Globales Mimosa,4.0,39.5207361,2.5313085,"Av. de Cas Saboners, 28, 07181 Palmanova, Illes Balears, Spain"
612,INNSIDE Palma Bosque,4.0,39.56678,2.62597,"Carrer Camilo José Cela, 5, Ponent, 07014 Palma, Illes Balears, Spain"
613,Zafiro Mallorca,4.0,39.76708110000001,3.1427577,"Avinguda Santa Eulàlia, s/n, 07458 Can Picafort, Illes Balears, Spain"
614,Palma Bay Club Resort & Sahara-Nubia-Gobi Bay,3.0,39.5064267,2.755708400000001,"Carrer d'Amílcar, Platja de Palma, 07600 Palma, Illes Balears, Spain"
615,Aimia Hotel Port de Sóller,4.0,39.79611,2.697596,"Carrer Santa Maria del Cami, 1, 07108 Port de Sóller, Illes Balears, Spain"
616,Universal Hotel Lido Park & Spa,4.0,39.5339799,2.4590529,"Carrer José Guevara, 4, 07160 Peguera, Illes Balears, Spain"
617,Gran Hotel Soller,5.0,39.7676843,2.7143591,"Carrer de sa Romaguera, 18, 07100 Sóller, Illes Balears, Spain"
618,Convent de la Missió Art & Urban Live,5.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
619,Palm Garden Apartments,2.0,39.8411211,3.1261089,"Avenida Reina Sofia, 1, 07400 Alcúdia, Illes Balears, Spain"
620,Occidental Cala Viñas,4.0,39.4943522,2.5338452,"Carrer del Coral, 2-4, 07181 Badia de Palma, Illes Balears, Spain"
621,Valentin Playa de Muro,3.0,39.7735443,3.1386418,"Ctra. Artà-Alcúdia, km 23, 3 Ma-12, 07458 Playa de Muro, Mallorca, Illes Balears, Spain"
622,BelleVue Vistanova,3.0,39.5112214,2.5402597,"Carrer Bergantí, 2, 07181 Palmanova, Illes Balears, Spain"
623,tent Palmanova,3.0,39.5190101,2.5333395,"Carrer de París, 1, 07181 Calvià, Illes Balears, Spain"
624,Petit Caimari,3.0,39.7715347,2.9025954,"Carrer de s'Horitzó, 14, 07314 Caimari, Illes Balears, Spain"
625,Puro Hotel Palma,4.0,39.5694784,2.6451862,"Carrer de Montenegro, 10, Centre, 07012 Palma, Illes Balears, Spain"
626,Petit Palace Tres,4.0,39.5689865,2.6455343,"Carrer dels Apuntadors, 3, Centre, 07012 Palma, Illes Balears, Spain"
627,AC Hotel Ciutat de Palma,4.0,39.5703703,2.633185,"Plaça del Pont, 3, Ponent, 07014 Palma, Illes Balears, Spain"
628,Hotel Joan Miró Museum,4.0,39.5534347,2.610638,"Carrer de Bartomeu Fons, 8, Ponent, 07015 Palma, Illes Balears, Spain"
629,Hotel Hospes Maricel & Spa,5.0,39.54728,2.5963777,"Ctra. Andratx, 11, 07181 Palma, Illes Balears, Spain"
630,Carabela II Appertments,5.0,39.5378001,2.4486332,"Carrer Eucaliptus, 4, 07160 Peguera, Illes Balears, Spain"
631,Ikos Porto Petro,5.0,39.3589855,3.2102877,"Carrer d'es Far, 16, 07691 Portopetro, Illes Balears, Spain"
632,Apartamentos Vista Alegre,5.0,39.5226085,3.3161863,"Carrer Marco Polo, 45, 07680 Cala Anguila-Cala Mendia, Illes Balears, Spain"
633,Aparthotel Club Simó,3.0,39.602476,3.3790348,"Carrer Almendros, 24, 07560 Cala Millor, Illes Balears, Spain"
634,Hoposa Costa d'Or,4.0,39.7648004,2.6535713,"Carrer Lluc Alcari, s/n, 07179 Llucalcari, Illes Balears, Spain"
635,VIVA Cala Mesquida Resort & Spa,4.0,39.7442807,3.4300112,"Calle Marina, número 32, 07580 Cala Mesquida, Illes Balears, Spain"
636,VIVA Cala Mesquida Suites & Spa Adults only 16+,5.0,39.74256889999999,3.4286327,"Calle Marina, número 22, 07580 Cala Mesquida, Illes Balears, Spain"
637,Hotel Mix Perú Playa,2.0,39.5218894,2.7463197,"Carrer de la Mar d'Aral, 12, BAJO, Platja de Palma, 07610 Platja de Palma, Illes Balears, Spain"
638,Na Martina,5.0,39.3340096,3.1477632,"Na Martina, 07659 Santanyí, Illes Balears, Spain"
639,Finca Son Roig,4.0,39.5276496,3.0702313,"Camí de Sa Torre, S/N, 07260, Illes Balears, Spain"
640,Hotel Can Simoneta,5.0,39.6520042,3.4377446,"Finca Torre Canyamel, Carretera Arta-Canyamel, km 8, 07580 Canyamel, Illes Balears, Spain"
641,Sant Salvador,5.0,39.4555309,3.1858444,"Crta. de, Ctra. Porto Colom, s/n, 07200 Felanitx, Illes Balears, Spain"
642,MarSenses Rosa del Mar Hotel & Spa,4.0,39.5126815,2.536697,"Av. de Cas Saboners, 3, 07181 Palmanova, Illes Balears, Spain"
643,Sol Cala d'Or Apartamentos,3.0,39.376283,3.232589,"Carrer dels Ravells, 07660 Cala D'or, Illes Balears, Spain"
644,MLL Blue Bay,3.0,39.55221220000001,2.5983869,"CAMINO VECINAL GENOVA, 30, Ponent, 07015 Palma, Illes Balears, Spain"
645,Apartamentos Villa Real,2.0,39.539069,2.4222529,"Avda Gabriel Covas Alemany 10, 07160 Camp de Mar, Illes Balears, Spain"
646,Amic Can Pastilla,2.0,39.5360527,2.7200058,"Carrer de l'Oratge, 4, Platja de Palma, 07610 Can Pastilla, Illes Balears, Spain"
647,Hotel Amic Gala,3.0,39.53632289999999,2.719088600000001,"Carrer del Xabec, 5, Platja de Palma, 07610 Can Pastilla, Illes Balears, Spain"
648,PortBlue Club Pollentia Resort & Spa,4.0,39.8635939,3.0932989,"Ctra. Alcúdia, Km 2, 07400, Illes Balears, Spain"
649,Chevy Hotel & Hostal Montesol,5.0,39.7132186,3.4650137,"Carrer Reis Catòlics, 11, 07590 Cala Rajada, Illes Balears, Spain"
650,BLUESEA Club Marthas,4.0,39.363387,3.2278082,"Carrer d'es Parc de la Mar, 6, 07660 Cala D'or, Illes Balears, Spain"
651,Ipanema Park & Beach,3.0,39.497857,2.7539704,"Carrer Antoni Maria Alcover, 11, 07600 Llucmajor, Illes Balears, Spain"
652,Isla de Cabrera Hotel,3.0,39.3194963,2.9980455,"C, Av. Marquès del Palmer, 07638 Colònia de Sant Jordi, Illes Balears, Spain"
653,Son Penya Petit,3.0,39.5961685,3.2903807,"Camino de, finca Son Penya, Son Berga Vell, 07530 Sant Llorenç des Cardassar, Illes Balears, Spain"
654,Hotel Sercotel Zurbarán ,3.0,39.5645841,2.6244129,"Carrer de Josep Villalonga, 16, Ponent, 07014 Palma, Illes Balears, Spain"
655,Iberostar Selection Playa de Muro Village,5.0,39.8054982,3.1177137,"Av. de s'Albufera, 6, 07458 Playa de Muro, Mallorca, Illes Balears, Spain"
656,Mar Hotels Playa de Muro Suites,4.0,39.8032468,3.1169802,"Carrer Falcó, 07458 Playa de Muro, Mallorca, Illes Balears, Spain"
657,Hotel Illot Suites & Spa,4.0,39.715466,3.460817,"Carrer Hernán Cortés, 41, 07590 Cala Rajada, Illes Balears, Spain"
658,Hotel Club Palia Dolce Farniente,3.0,39.3626666,3.2250715,"Av. de Cala Egos, S/N, 07660 Cala D'or, Illes Balears, Spain"
659,Globales Apartotel Bouganvilla,3.0,39.5784947,3.3625302,"Calle Margaritas, 21, 07560 Sa Coma, Illes Balears, Spain"
660,Apartamentos Casa Vida,3.0,39.5133196,2.4815174,"Carrer Gran Via Rei Sanxo, 10, 07180 Santa Ponça, Illes Balears, Spain"
661,Martha´s Imagine Suite,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
662,Club Mac Alcudia,3.0,39.8400497,3.1127796,"Av. Tucà, s/n, 07410 Alcúdia, Illes Balears, Spain"
663,Reverence Mare Hotel,5.0,39.5201124,2.535385,"Carrer Germans Moncada, 17, 07181 Palmanova, Illes Balears, Spain"
664,Pierre & Vacances Apartamentos Mallorca Deya,3.0,39.5194482,2.4817533,"Carrer de Ramon de Montcada, 27, 07180 Santa Ponça, Illes Balears, Spain"
665,Hotel Club Palia Maria Eugenia,4.0,39.4619924,3.2797578,"Carrer de Cala Romeguera, s/n, 07689 Cales de Mallorca, Illes Balears, Spain"
666,HSM Don Juan,3.0,39.503476,2.528988,"de la Barca, Carrer Calderón, 4, 07181 Magaluf, Illes Balears, Spain"
667,Hotel Florida Magaluf,4.0,39.5090429,2.542994600000001,"Carrer Torrenova, 33, 07181 Magaluf, Illes Balears, Spain"
668,HM Martinique,4.0,39.5036542,2.5298291,"Carrer Tirso de Molina, 1, 07181 Magaluf, Illes Balears, Spain"
669,Fergus Club Palmanova Park,4.0,39.5273476,2.5418056,"Carrer Voranova, 6, 07181 Palmanova, Illes Balears, Spain"
670,THB Bamboo Alcudia,4.0,39.8315875,3.1158451,"Av. Pere Mas i Reus, 3A, 07400 Port d'Alcúdia, Illes Balears, Spain"
671,Hotel Santa Ponsa Pins,3.0,39.5175245,2.4869335,"Avinguda del Rei Jaume I, 115, 07180 Santa Ponça, Illes Balears, Spain"
672,Palmanova Beach Apartments by TRH,4.0,39.518908,2.5341274,"Carrer de París, 2, 07181 Palmanova, Illes Balears, Spain"
673,La Vila,4.0,39.7666193,2.7154231,"Plaça de sa Constitució, 14, 07100 Sóller, Illes Balears, Spain"
674,Golf Beach,2.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
675,Almudaina,5.0,39.5681846,2.6480881,"La Seu, Centre, 07001 Palma, Illes Balears, Spain"
676,Bordoy Continental Palma,4.0,39.573894,2.6397707,"Carrer de la Indústria, 10, 07013 Palma, Illes Balears, Spain"
677,Hotel BG Pamplona,4.0,39.526672,2.736275,"Carrer de Neopàtria, s/n, Platja de Palma, 07610 Palma, Illes Balears, Spain"
678,Son Julia Country House,5.0,39.4838732,2.8689963,"Crta. De S'Arenal a Llucmajor, s/n, 07620 Llucmajor, Islas Baleares, Illes Balears, Spain"
679,HSM Sandalo Beach,3.0,39.509068,2.542083,"Carrer Torrenova, 37, 07182 Magaluf, Illes Balears, Spain"
680,Dreams Calviá Mallorca,4.0,39.5023145,2.5330847,"Av. Notari Alemany, 34, 07181 Calvià, Illes Balears, Spain"
681,HSM Atlantic Park,4.0,39.5040312,2.528237,"C/ Calderón de la Barca, 2, 07181 Magaluf, Illes Balears, Spain"
682,Inturotel Esmeralda Garden,3.0,39.3771515,3.2330047,"Carrer de Portinatx, 27, 07660 Cala D'or, Illes Balears, Spain"
683,M House Hotel,4.0,39.5740751,2.6518188,"Carrer de Can Maçanet, 1A, Centre, 07003 Palma, Illes Balears, Spain"
684,AluaSoul Mallorca Resort,4.0,39.3618746,3.2247059,"Av. de Cala Egos, s/n, 07660 Cala D'or, Illes Balears, Spain"
685,Hotel Abelux,2.0,39.581832,2.6505548,"Carrer de Ramon Muntaner, 30, Nord, 07003 Palma, Illes Balears, Spain"
686,OLA Apartamentos Cala d' Or,3.0,39.3763046,3.231616,"Carrer dels Ravells, 17, 07660 Cala D'or, Illes Balears, Spain"
687,Aparthotel Aquasol,3.0,39.51746,2.533282,"Carrer dels Pinzons, 61, 07181 Palmanova, Illes Balears, Spain"
688,AluaSoul Alcudia Bay,4.0,39.8384639,3.1186159,"Carrer de la Gavina, 4, 07400 Port d'Alcúdia, Illes Balears, Spain"
689,Cabot Pollensa Park Spa,5.0,39.8970563,3.0767226,"Carrer del Bot, 5, 07470 Pollença, Illes Balears, Spain"
690,Globales Apartamentos Cala Viñas,3.0,39.4967747,2.5363573,"Calle Las Sirenas, 17, 07181 Cala Vinyes, Illes Balears, Spain"
691,MarSenses Puerto Pollensa Hotel & Spa,4.0,39.9100065,3.0852444,"Carrer de Formentor, 73, 07470 Pollença, Illes Balears, Spain"
692,Niu d'Aus Apartments,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
693,Pirates Village Apartments,3.0,39.51666669999999,2.4861111,"Avinguda del Rei Jaume I, 114, 07180 Santa Ponça, Illes Balears, Spain"
694,Jutlandia Family Resort,3.0,39.5129008,2.485057,"Avinguda del Golf, 1, 07183 Santa Ponsa, Illes Balears, Spain"
695,Econotel Las Palomas,2.0,39.5181193,2.5354985,"Carrer Duc Estremera, 7, Local 1, 07181 Palmanova, Illes Balears, Spain"
696,Elba Sunset Mallorca,4.0,39.51021110000001,2.5449826,"Carrer Torrenova, 25 - 27, 07181 Palmanova, Illes Balears, Spain"
697,Palmanova Suites by TRH Hotel,4.0,39.5102404,2.5416839,"Carrer Martín Ros García, 15, 07181 Magaluf, Illes Balears, Spain"
698,FERGUS Bermudas,4.0,39.5181446,2.5340723,"Carrer dels Pinzons, 20, 07181 Palmanova, Illes Balears, Spain"
699,Hoposa Hotel Bahia,3.0,39.909662,3.085756,"Passeig Vora Mar, 29, 07470 Port de Pollença, Illes Balears, Spain"
700,Montelín,5.0,39.9005628,3.0771742,"Carrer del Palangre, 07470 Port de Pollença, Illes Balears, Spain"
701,Apartamentos Massol,2.0,39.9108698,3.0831165,"Carrer de Pere Melià, 7, 07470 Port de Pollença, Illes Balears, Spain"
702,Arcos Playa,5.0,39.5649232,3.3710709,"Plaça de la Savina, 07687 SILLOT, Illes Balears, Spain"
703,Globales Torrenova,3.0,39.5109157,2.5416857,"Carrer Sant Miquel de Liria, 6, 07181 Torrenova, Illes Balears, Spain"
704,Sol Lunamar Apartamentos,3.0,39.514685,2.535837,"Av. de Cas Saboners, 8, 07181 Calvià, Illes Balears, Spain"
705,Alua Palmanova Bay,4.0,39.5211147,2.5390454,"Palma Nova, Balearic Islands, Spain"
706,Apartamentos Marina - Palmanova,2.0,39.5206813,2.5361861,"Carrer Germans Moncada, 11, 07181 Palmanova, Illes Balears, Spain"
707,Apartamentos Don Miguel,2.0,39.8975928,3.0759607,"Carrer del Corb Marí, 4, 07470 Port de Pollença, Illes Balears, Spain"
708,Globales Costa de la Calma,3.0,39.5239334,2.4746005,"Carrer de's Centre, 4, 07183 Costa de la Calma, Illes Balears, Spain"
709,Mac Surfing Playa,5.0,39.5126179,2.4746385,"Avinguda del Rei Jaume I, 83, 07183 Santa Ponça, Illes Balears, Spain"
710,Apartamentos Siesta 1,5.0,39.8305619,3.1064645,"Av. Pere Mas i Reus, 23, 07400 Alcúdia, Illes Balears, Spain"
711,Hotel Ilusion Calma & Spa,3.0,39.53624,2.7159861,"Carrer d'Horaci, 5, Platja de Palma, 07610 Can Pastilla, Illes Balears, Spain"
712,Aparthotel Ona Cala Pi Club,3.0,39.3634063,2.8369584,"Carrer Torre, 2, 07639 Cala Pi, Illes Balears, Spain"
713,Nautic Hotel & Spa,4.0,39.5350385,2.7152616,"Carrer de Virgili, 24, Platja de Palma, 07610 Can Pastilla, Illes Balears, Spain"
714,Globales Palmanova,4.0,39.524696,2.5361104,"Carrer Miquel Sants Oliver, 13, 07181 Palmanova, Illes Balears, Spain"
715,Mix BR (Bahía Real) Apartments,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
716,Hoposa Apartments Pollensamar,3.0,39.9109837,3.0935609,"Carrer del Far, 13, 07470 Port de Pollença, Illes Balears, Spain"
717,Universal Hotel Laguna,4.0,39.6569983,3.4403751,"Via Costa i Llobera, 5, 07589 Canyamel, Illes Balears, Spain"
718,Santa Clara Urban Hotel & Spa,4.0,39.5668394,2.6522388,"Carrer de Sant Alonso, 16, Centre, 07001 Palma, Illes Balears, Spain"
719,Zoëtry Mallorca,5.0,39.437846,2.7998876,"Camí de Sa Torre, Km 8, 7, 07609, Illes Balears, Spain"
720,Zhero Palma,3.0,39.5515402,2.6009779,"Avinguda de Joan Miró, 305, Ponent, 07181 Palma, Illes Balears, Spain"
721,UR Palacio Avenida,4.0,39.5755363,2.6548667,"C/ del Marquès de la Fontsanta, 2, Llevant, 07005 Palma, Illes Balears, Spain"
722,Globales Verdemar Apartments,3.0,39.5192551,2.4758963,"Carrer de Ramon de Montcada, 14, 07180 Santa Ponça, Illes Balears, Spain"
723,Tacande Portals Wellness & Relax,4.0,39.5358877,2.5782799,"Carrer d'en Caldentei, 15, 07181 Bendinat, Illes Balears, Spain"
724,Isla del Sol,2.0,39.5374756,2.7142231,"Carrer dels Pins, 5, Platja de Palma, 07610 Can Pastilla, Illes Balears, Spain"
725,Apartamentos Inn,2.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
726,Mar Brava,3.0,39.4828874,2.7367425,"07609 Cala Blava, Illes Balears, Spain"
727,Playas Ca's Saboners,3.0,39.514261,2.5351915,"Avda. Ca's Saboners nº 7, 07181 Palmanova, Illes Balears, Spain"
728,Hotel Bellavista & Spa,3.0,39.7130401,3.4622652,"Mestre Vicenç Nadal, 30, 07590 Cala Rajada, Illes Balears, Spain"
729,Hotel Las Arenas,4.0,39.535028,2.7166533,"C'an Pastilla, Carrer de Tit Livi, 14, Platja de Palma, 07610 Can Pastilla, Illes Balears, Spain"
730,Sol Romantica,3.0,39.5175164,3.3007529,"Avinguda Violetas, 326, 07689 Manacor, Illes Balears, Spain"
731,Sun Beach,2.0,39.5196401,2.4796555,"Carrer de Ramon de Montcada, 25, 07180 Santa Ponça, Illes Balears, Spain"
732,Es Blau Hotel Des Nord,4.0,39.5661205,2.6629141,"Carrer de Manuel Azaña, 38, Llevant, 07006 Palma, Illes Balears, Spain"
733,Vista Club,3.0,39.5204235,2.4766115,"Carrer de Nunyo Sanç, 20, 07180 Calvia (Mallorca, Illes Balears, Spain"
734,Holiday Park,2.0,39.5201493,2.4839288,"Carrer de Ramon de Montcada, 35, 07180 Santa Ponça, Illes Balears, Spain"
735,Playas del Rey,3.0,39.5127885,2.4778649,"Avinguda del Rei Jaume I, 76, 07180 Santa Ponça, Illes Balears, Spain"
736,Ca'n Bonico,4.0,39.3364837,3.0594972,"Carrer Bonico, 07640, Illes Balears, Spain"
737,Hostal HPC Portocolom,1.0,39.4200838,3.2613581,"Carrer d'En Cristòfor Colom, 5, 07670 Portocolom, Illes Balears, Spain"
738,Sol Calas de Mallorca,4.0,39.46523990000001,3.2754,"Cales de Mallorca, Illes Balears, Spain"
739,Sotavento,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
740,Apartments Econotel Kensington ,1.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
741,Oriola,2.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
742,Hostal Blanca,1.0,39.7664402,3.1539918,"Passeig Colón, 79, 07458 Can Picafort, Illes Balears, Spain"
743,Universal Hotel Bikini,3.0,39.5988427,3.3836081,"Carrer Caravel·les, 07560 Cala Millor, Illes Balears, Spain"
744,Naika Studios & Apartments,2.0,39.5261907,2.5420561,"Carrer de Roses Bermejo, 12, 07181 Mallorca, Illes Balears, Spain"
745,Martinez Apartments,2.0,39.5269746,2.5401255,"Carrer Calvià, 3, 07181 Palmanova, Illes Balears, Spain"
746,Sa Franquesa Nova Hotel Rural,4.0,39.5444095,3.1383864,"Crta. Petra-Felanitx km4, Ma-5110, 07250 Villafranca de Bonany, Illes Balears, Spain"
747,Hoposa Villaconcha,4.0,39.9005279,3.0765748,"Carrer de la Nansa, 5, 07470 Port de Pollença, Illes Balears, Spain"
748,Finca Hotel Can Estades,3.0,39.5560214,2.4974053,"Son Estades, Camí de Son Pillo, 15, 07184 Calviá, Illes Balears, Spain"
749,Apartamentos Mallorca Portofino,3.0,39.513395,2.47948,"Avenida Jaime I, 86, 07180 Santa Ponça, Illes Balears, Spain"
750,Principal Son Amoixa,4.0,39.530685,3.2557719,"Carretera de Cales de Mallorca - Manacor, Km 3.4, 07500 Manacor, Illes Balears, Spain"
751,Puerto Azul Suite Hotel,4.0,39.910785,3.08373,"Carrer de Pere Melià, 4, 07470 Pollença, Illes Balears, Spain"
752,Africamar,3.0,39.767198,3.1471361,"Ctra. Artà-Alcúdia, 43, 07458 Can Picafort, Illes Balears, Spain"
753,Inturotel Sa Marina,4.0,39.3761089,3.2272953,"Av. de Calonge, s/n, 07660 Cala D'or, Illes Balears, Spain"
754,Valentin Paguera Hotel,3.0,39.5390399,2.453303,"Carrer Mallorca, 1, 07160 Peguera, Illes Balears, Spain"
755,Valentin Paguera Suites,3.0,39.5390399,2.453303,"Carrer Mallorca, 1, 07160 Peguera, Illes Balears, Spain"
756,Cabot Hobby Club Apartments,3.0,39.8940442,3.0779787,"Carrer del Roure, 1, 07470 Port de Pollença, Illes Balears, Spain"
757,Hotel Palia Sa Coma Playa,4.0,39.5704238,3.3741419,"Carrer Aritja, 1, 07687 Sa Coma, Illes Balears, Spain"
758,allsun App.-Hotel Estrella & Coral de Mar,5.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
759,Cabot Las Velas Apartments,3.0,39.8963125,3.0730078,"Carrer del Falcó, 14, 07470 Port de Pollença, Illes Balears, Spain"
760,Hotel Alea,3.0,39.4976753,2.7543402,"Carrer Josep Maria Quadrado, 4, 07600 El Arenal, Illes Balears, Spain"
761,Don Pepe,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
762,BH Mallorca Resort Affiliated by FERGUS,3.0,39.5007888,2.7541848,"Carrer Maria Antònia Salvà, 44, 07600 El Arenal, Illes Balears, Spain"
763,Mar Hotels Playa Mar & Spa,4.0,39.9108087,3.097792,"Carrer de Formentor, 119, 07470 Port de Pollença, Illes Balears, Spain"
764,Canyamel Sunrise Apartments,3.0,39.6559241,3.4377202,"Via dels Arquers, 45, 07589 Canyamel, Illes Balears, Spain"
765,Cap Rocat,5.0,39.4761095,2.7243017,"Ctra. d'enderrocat, s/n, 07609 Cala Blava-Llucmajor, Illes Balears, Spain"
766,Villa Singala,3.0,39.9113939,3.0924227,"Carrer del Far, 0, 07470 Port de Pollença, Illes Balears, Spain"
767,Globales Apartamentos Nova,3.0,39.5139994,2.5362914,"Av. de Cas Saboners, 6, 07181 Palmanova, Illes Balears, Spain"
768,Cala d'Or Playa,3.0,39.37434,3.2354867,"Av. Punta Grossa, 1, 07660 Cala D'or, Illes Balears, Spain"
769,Solecito Apartamentos,2.0,39.8384698,3.1123069,"Av del Tucán, 31, 07400 Port d'Alcúdia, Illes Balears, Spain"
770,Hostal Lido,1.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
771,Sol de Alcudia Apartamentos,3.0,39.83286,3.1135112,"Carrer de la Tórtora, 07400 Port d'Alcúdia, Illes Balears, Spain"
772,Sant Salvador Hostatgeria,3.0,39.4554561,3.1863354,"Monasterio de Sant Salvador, Puig San Salvador, s/n, 07200 Felanitx, Illes Balears, Spain"
773,Marins Playa Suites,4.0,39.6075744,3.3878741,"Carrer na Llambies, 41, 07560 Cala Millor, Illes Balears, Spain"
774,Colon Palma,3.0,39.5703313,2.6509493,"Carrer de Colom, Centre, 07001 Palma, Illes Balears, Spain"
775,Can Cera,5.0,39.5687331,2.6515194,"Carrer de Sant Francesc, 8, Centre, 07001 Palma, Illes Balears, Spain"
776,Es Riquers,3.0,39.5118961,2.9950719,"Ctra, km 9,3, 07260 Llucmajor, Illes Balears, Spain"
777,Villa Palmer,3.0,39.53733030000001,2.4572733,"Carrer de les Gavines, 17, 07160 Peguera, Illes Balears, Spain"
778,Fontsanta Hotel Thermal Spa & Wellness,5.0,39.3541488,3.0152862,"Km 8, Ctra. Campos a sa Colònia de Sant Jordi, 07638 Campos, Illes Balears, Spain"
779,Jumeirah Port Soller Hotel & Spa,5.0,39.8023316,2.6958482,"Jumeirah, Hotel & Spa, Carrer de Bèlgica, S/N, 07108 Port de Sóller, Illes Balears, Spain"
780,Predi Son Jaumell Hotel Rural,5.0,39.7134424,3.4285088,"Cala Mesquida, Km 1, 07580 Capdepera, Illes Balears, Spain"
781,Hotel Diamant,4.0,39.7176945,3.4613524,"Carrer Los Romeros, 10, 07590 Cala Lliteres, Illes Balears, Spain"
782,La Santa Maria Hotel,3.0,39.5953117,3.3809781,"Avinguda, Carrer Cristòfol Colom, 104, 07560 Cala Millor, Illes Balears, Spain"
783,Mirador & Artmadams,4.0,39.5688553,2.6302716,"Carrer del Marquès de la Sènia, 34, Ponent, 07014 Palma, Illes Balears, Spain"
784,Mar Calma,4.0,39.90710199999999,3.082373,"Carrer de Formentor, 17, 07470 Port de Pollença, Illes Balears, Spain"
785,La Victoria Hostatgeria,3.0,39.87369,3.1711861,"Carrer Cap del Pinar, 6, 07400 Alcúdia, Illes Balears, Spain"
786,Can Vent Alcudia,4.0,39.8522712,3.1217787,"Carrer de Sant Jaume, 5, 07400 Alcúdia, Illes Balears, Spain"
787,Alcudia Petit,3.0,39.8521047,3.1223967,"Carrer d'En Serra, 23, 07400 Alcúdia, Illes Balears, Spain"
788,HM Balanguera,4.0,39.5797519,2.6418807,"Carrer de la Balanguera, 37, Ponent, 07011 Palma, Illes Balears, Spain"
789,Playa Esperanza Resort Affiliated by Melia,4.0,39.803686,3.1194,"Av. de s'Albufera, 4, 07458 Alcudia, Illes Balears, Spain"
790,Palma Suites,4.0,39.5726541,2.6568551,"Palma, Balearic Islands, Spain"
791,Calatrava Boutique,5.0,39.5658333,2.6536111,"Plaça de Llorenç Villalonga, 8, Centre, 07001 Palma, Illes Balears, Spain"
792,Sol Port Soller,2.0,39.78876,2.6953891,"Ctra. Port de Sóller, 44, 07108 Port de Sóller, Illes Balears, Spain"
793,Gavimar Ariel Chico Club & Resort,3.0,39.375576,3.2305391,"Carrer d'Ariel, 1, 07660 Cala D'or, Illes Balears, Spain"
794,Cort,4.0,39.5697209,2.6515017,"Cort, Centre, Palma, Illes Balears, Spain"
795,Castell Son Claret,5.0,39.5921735,2.4795839,"Carretera km 1.7 Calvià, 07196 · Mallorca, Illes Balears, Spain"
796,Hostal Cuba,4.0,39.5702062,2.6391515,"Carrer de Sant Magí, 1, Ponent, 07013 Palma, Illes Balears, Spain"
797,Hotel Coronado Thalasso & Spa,5.0,39.5308154,2.4377406,"Carretera de Cala Fornells, 80, 07160 Cala Fornells, Illes Balears, Spain"
798,Whala Beach,3.0,39.5028386,2.751983,"Av. Miramar, 1, 07600 El Arenal, Illes Balears, Spain"
799,Apartamentos Club Sa Coma,3.0,39.5770968,3.3741548,"Carrer Card, 9, 07560 Sa Coma, Illes Balears, Spain"
800,Ferrer Tamarindos Apartamentos,2.0,39.8372912,3.120089,"Cibeles, 1, 07400 Port d'Alcúdia, Illes Balears, Spain"
801,Son Moll Sentits Hotel & Spa,4.0,39.7062344,3.4566623,"Carrer Nereidas, 1, 07590 Cala Rajada, Illes Balears, Spain"
802,Hotel Brisa Marina,3.0,39.5682378,3.3735443,"Passeig Neptú, 15, 07560 S'Illot, Illes Balears, Spain"
803,Melbeach Hotel & Spa,3.0,39.6555529,3.4397644,"Via Costa i Llobera, 35, 07589 Canyamel, Illes Balears, Spain"
804,Trendhotel Alcudia,3.0,39.8335397,3.1152077,"Avinguda de Mèxic, 3, 07400 Alcúdia, Illes Balears, Spain"
805,Aparthotel Portodrach,4.0,39.53804969999999,3.3313658,"25, Passeig Cap d'es Toll, 07680 Porto Cristo, Illes Balears, Spain"
806,Ona Garden Lago,3.0,39.83684299999999,3.107948,"Calle Amsterdam, 3, Urbanización Lago Menor, 07400 Mallorca, Illes Balears, Spain"
807,Es Convent,5.0,39.4907274,2.8941377,"Carrer del Rei Jaume I, 07620 Llucmajor, Illes Balears, Spain"
808,Leonardo Boutique Hotel Mallorca Port Portals,4.0,39.5343812,2.5660423,"Av. Tomàs Blanes Tolosa, 4, 07181 Portals Nous, Illes Balears, Spain"
809,Son Cosmet,4.0,39.423664,2.997215,"Ctra. Campos-Sa Ràpita, 07630 Campos, Illes Balears, Spain"
810,Sa Cabana Hotel Rural & SPA,4.0,39.6748088,2.8256529,"Carretera Palma-Alcúdia Km 19,9, 07330 Consell, Illes Balears, Spain"
811,Jupiter Hotel,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
